Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Congo, Dem. Rep.",COD,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,1.36086309,,,,,,,,1.970342636,,,,,,,,
"Congo, Dem. Rep.",COD,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,93.1,92.5,90.9,92.1,91.6,91.7,89.9,92.7,90,87.3,87,85.8,84.5,85.8,86.8,85.4,84.4
"Congo, Dem. Rep.",COD,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,95.5,94.3,93.1,94.5,89.4,87.8,81.7,85.3,82.2,78.1,80,76,74.5,78,77.3,74.5,74.4
"Congo, Dem. Rep.",COD,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,0,0,1,2,4,8,4,4,6,6,6,8,9,22,35,42,46,42,35,45,39
"Congo, Dem. Rep.",COD,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2.44,2.49,2.48,2.39,2.23,2.08,1.93,1.77,1.58,1.47,1.35,1.26,1.18,1.07,1,0.94,0.87,0.81,0.77,0.7,0.66,0.61,0.57,0.53,0.49,0.46,0.42,0.38,0.32,0.27,0.21
"Congo, Dem. Rep.",COD,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2.58,2.61,2.6,2.52,2.35,2.2,2.03,1.86,1.66,1.55,1.42,1.33,1.24,1.13,1.05,0.99,0.92,0.86,0.81,0.74,0.69,0.64,0.6,0.56,0.52,0.48,0.45,0.4,0.34,0.29,0.23
"Congo, Dem. Rep.",COD,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,20000,21000,22000,22000,21000,20000,20000,18000,17000,16000,15000,15000,14000,13000,13000,12000,12000,11000,11000,10000,10000,9700,9300,8900,8600,8200,7900,7300,6400,5600,4600
"Congo, Dem. Rep.",COD,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.5,1.56,1.57,1.54,1.47,1.4,1.33,1.24,1.14,1.08,1.01,0.95,0.9,0.83,0.78,0.73,0.68,0.64,0.6,0.55,0.51,0.47,0.44,0.39,0.35,0.33,0.3,0.28,0.25,0.21,0.18
"Congo, Dem. Rep.",COD,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,63000,67000,70000,71000,70000,69000,67000,65000,61000,59000,57000,55000,54000,51000,49000,48000,46000,44000,43000,41000,39000,38000,36000,33000,31000,30000,28000,27000,25000,22000,20000
"Congo, Dem. Rep.",COD,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,13000,15000,17000,18000,19000,20000,20000,21000,21000,21000,20000,20000,20000,19000,19000,18000,18000,17000,17000,16000,15000,15000,14000,12000,11000,10000,9600,9500,9800,8700,8800
"Congo, Dem. Rep.",COD,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,45000,48000,49000,49000,47000,45000,44000,41000,38000,36000,34000,32000,31000,29000,28000,27000,26000,25000,25000,23000,22000,21000,21000,20000,19000,18000,17000,16000,14000,12000,10000
"Congo, Dem. Rep.",COD,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,0,0,0,0,1,2,3,4,4,6,8,10,13,15,20,24,31,43,51,63,75
"Congo, Dem. Rep.",COD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2
"Congo, Dem. Rep.",COD,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,1.5,1.6,1.7,1.7,1.7,1.7,1.6,1.6,1.5,1.4,1.3,1.2,1.1,1.1,1,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.4
"Congo, Dem. Rep.",COD,Children (0-14) living with HIV,SH.HIV.0014,35000,41000,48000,55000,61000,68000,74000,80000,85000,89000,93000,96000,99000,100000,100000,100000,100000,100000,100000,100000,98000,95000,93000,90000,86000,82000,80000,78000,76000,74000,71000
"Congo, Dem. Rep.",COD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.3,1.5,1.6,1.7,1.7,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7
"Congo, Dem. Rep.",COD,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,72.3,72.5,72.7,72.8,72.8,72.8,72.9,72.9,72.8,72.8,72.8,72.7,72.7,72.6,72.5,72.4,72.2,72,71.7,71.5,71.2,71,70.9,70.9,71,71.1,71.2,71.2,71.2,71.3,71.3
"Congo, Rep.",COG,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,33.81005478,42.41302872,46.26649475,51.84660339,48.44452286,43.54999161,41.13011169,45.24046707,40.26804352,54.94507217,45.97828674,42.5727005,41.93535233,44.87137985,50.69057846,73.89303589,85.06556702,87.15544128,69.32141876,,
"Congo, Rep.",COG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,9.46659184,9.71491146,10.78135204,13.61968613,15.92507267,16.87101746,18.49015617,21.85124016,25.52920914,26.02282906,24.77416611,26.10112762,23.04343224,24.12415886,25.21131706,21.37158585,26.45088196,26.42996407,26.27566338,,
"Congo, Rep.",COG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,54.28010941,47.09030151,62.98707199,62.73117828,57.11585999,53.52738571,50.25200653,50.77011108,39.41572952,51.99794006,43.5290947,41.86789703,30.75751114,31.96123886,33.83419037,35.54330826,48.889328,51.5546608,55.29651642,,
"Congo, Rep.",COG,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,32.82566452,41.23740387,45.11740875,50.77500916,47.1659317,42.28990555,39.84515381,43.80284119,38.66928864,53.22672272,44.52631378,41.78307343,40.54532242,43.03412628,46.72351837,67.4832077,80.97737885,82.12033081,65.55300903,,
"Congo, Rep.",COG,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,9.19096851,9.44562912,10.51358414,13.33818817,15.50476265,16.38286972,17.91250038,21.15686226,24.515625,25.208992,23.99180984,25.61701393,22.2796154,23.13639641,23.23827171,19.51771545,25.17967415,24.90306282,24.8472805,,
"Congo, Rep.",COG,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,52.6997261,45.78503036,61.4227066,61.43461609,55.60840225,51.97861099,48.68206787,49.15676117,37.850811,50.37176132,42.15446854,41.09134674,29.73799133,30.65258598,31.18631554,32.46011734,46.53974533,48.57627106,52.2905159,,
"Congo, Rep.",COG,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,21.3018055,39.77746201,18.64680672,21.58966255,19.20909309,20.46792603,26.58242798,27.47830009,50.15278625,30.46929169,47.25301361,37.79470062,58.46713257,67.66201782,71.90274048,94.68057251,78.96425629,69.11463165,46.07588577,,
"Congo, Rep.",COG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,5.96436453,9.11122131,4.34521341,5.67143154,6.31456757,7.92915821,11.9502039,13.27207565,31.79595375,14.43072414,25.46101952,23.17175865,32.12763214,36.37707138,35.76133728,27.3838253,24.55369949,20.95907211,17.46465302,,
"Congo, Rep.",COG,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,2.27290344,3.31901908,1.3442719,1.85525787,1.78429937,1.95315254,2.08378887,2.05207968,4.54892159,2.52816463,3.60210204,2.33683133,2.67131019,2.20951629,1.94996738,2.70981026,2.88502312,3.41037107,3.48379326,,
"Congo, Rep.",COG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,0.57930231,1.04926884,0.47630361,0.5527131,0.47685215,0.47191623,0.57888615,0.69186974,1.25342071,0.64055246,0.88602829,0.68819749,1.06106162,1.19930887,1.2033751,1.55543029,1.57132375,1.20177305,0.78597683,,
"Congo, Rep.",COG,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,34.19882965,44.16408157,25.38570786,26.12215614,22.64743042,25.15716934,32.47791672,30.83691025,49.09125137,28.83498764,44.73591995,37.16899872,42.88275146,48.19468307,47.99256516,45.54232788,45.38275528,40.88306808,36.75395584,,
"Congo, Rep.",COG,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,7.17625284,7.87695313,8.54065228,9.21259499,17.16436958,17.34229279,14.13515949,16.38970566,11.74154091,20.2534256,12.39525986,21.31599808,35.93934631,27.85972214,27.22726059,39.32216263,9.96636009,12.78434849,9.96577549,,
"Congo, Rep.",COG,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,2.00930333,1.80425465,1.99020433,2.4200747,5.6424098,6.71830606,6.35449982,7.91626167,7.44392347,9.59233284,6.67885351,13.06874275,19.74863434,14.9781971,13.54167175,11.37288475,3.09900975,3.87686539,3.7774384,,
"Congo, Rep.",COG,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,11.5210638,8.74561787,11.6272192,11.14666939,20.23670959,21.31544876,17.27007484,18.39298248,11.4930191,19.1670742,11.7349844,20.96310616,26.3597374,19.84407806,18.17324638,18.91436195,5.7279191,7.56226921,7.94953012,,
"Congo, Rep.",COG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,62.28810501,90.06743622,73.4539566,82.64886475,84.81798553,81.3602066,81.8476944,89.10847473,102.1623764,105.6677856,105.626564,101.6833954,136.3418274,140.3931274,149.8205872,207.8957825,173.99617,169.0543976,125.3630753,,
"Congo, Rep.",COG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,17.44025993,20.63038635,17.11676979,21.71119118,27.88204765,31.51848221,36.79486084,43.03957748,64.76908875,50.04588318,56.91404343,62.34162521,74.91969299,75.47943115,74.514328,60.12829971,54.10359192,51.26589584,47.5177536,,
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,1.69392455,2.37584233,1.87626672,2.11587858,2.10554647,1.87587202,1.78239918,2.24364161,2.5532465,2.22144175,1.98057461,1.85153627,2.47433209,2.48846722,2.50741982,3.41535068,3.46238065,2.93953753,2.13848233,,
"Congo, Rep.",COG,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,,,,,,,,,2.088219114,,,,,,0.659376755,,,,,,,,,
"Congo, Rep.",COG,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,12.56880164,,,,,,4.58063297,,,,,,,,,
"Congo, Rep.",COG,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,1.840154827,,,,,,0.9108603,,,,,,,,,
"Congo, Rep.",COG,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,,,,,,5.888495445,,,,,,2.91475296,,,,,,,,,
"Congo, Rep.",COG,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,,,,,,2.878135443,,,,,,1.051256526,,,,,,,,,
"Congo, Rep.",COG,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,1.061300188,,,,,,0.616956502,,,,,,,,,
"Congo, Rep.",COG,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,2.016470432,,,,,,1.172217369,,,,,,,,,
"Congo, Rep.",COG,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,,54.5,51.1,49.4,42.1,42.5,37.5,41.8,51.4,43.6,48.6,46.1,44.1,57.2,66.3,67.9,66.7
"Congo, Rep.",COG,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,,72.6,67.7,65.8,49.9,59.5,48.1,51.5,51.6,45.5,51.5,47.8,57.3,73.2,79,80.5,79.8
"Congo, Rep.",COG,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,0,0,2,3,5,3,5,9,16,8,11,25,20,26,21,20,11,12,8,8,14
"Congo, Rep.",COG,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,9.23,8.41,7.17,6.08,5.11,4.76,4.43,4.22,3.73,3.72,3.41,3.25,3.3,3.06,3.08,2.83,2.68,2.67,2.74,2.54,2.56,2.6,2.63,2.75,2.82,2.91,2.83,2.86,2.94,2.94,3.03
"Congo, Rep.",COG,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,8.83,8.02,6.88,5.88,4.97,4.66,4.33,4.12,3.65,3.65,3.35,3.2,3.24,3.01,3.03,2.78,2.64,2.64,2.71,2.52,2.55,2.62,2.67,2.81,2.9,3.02,2.95,2.99,3.09,3.1,3.2
"Congo, Rep.",COG,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,4000,3700,3300,2900,2500,2500,2400,2300,2100,2200,2100,2000,2100,2000,2100,1900,1900,1900,2000,1900,2000,2000,2100,2300,2400,2600,2600,2700,2900,3000,3200
"Congo, Rep.",COG,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,5.1,4.77,4.23,3.74,3.28,3.14,2.99,2.89,2.64,2.62,2.45,2.35,2.35,2.2,2.18,2.03,1.93,1.89,1.89,1.79,1.77,1.73,1.76,1.79,1.83,1.87,1.85,1.86,1.9,1.9,1.94
"Congo, Rep.",COG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,11000,11000,10000,9000,8200,8000,7900,7800,7300,7500,7200,7100,7300,7100,7200,6900,6800,6900,7200,7000,7200,7200,7500,7800,8200,8600,8700,8900,9400,9700,10000
"Congo, Rep.",COG,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,1500,1700,1800,1900,2000,2000,2100,2100,2100,2200,2100,2100,2100,2100,2000,2000,2000,1900,1800,1900,1800,1600,1700,1700,1800,1800,1900,2000,2100,2100,2100
"Congo, Rep.",COG,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,9300,8700,7700,6700,5800,5600,5400,5400,4900,5100,4800,4800,5000,4800,5000,4700,4600,4800,5100,4900,5100,5300,5400,5800,6100,6400,6400,6600,6900,7100,7500
"Congo, Rep.",COG,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,0,0,0,1,1,3,4,6,11,14,17,19,19,21,20,26,27,28,29,24,24
"Congo, Rep.",COG,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.4,1.3,1.2,1.1,1,0.9,0.8,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6
"Congo, Rep.",COG,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,4.6,4.9,5,4.9,4.6,4.3,4,3.7,3.4,3.1,2.9,2.8,2.7,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.4,2.4,2.5,2.5,2.6,2.6,2.6
"Congo, Rep.",COG,Children (0-14) living with HIV,SH.HIV.0014,3000,3700,4500,5200,5900,6600,7300,7900,8500,9100,9600,9900,10000,10000,10000,10000,11000,10000,10000,10000,10000,10000,10000,9900,9900,9900,10000,10000,10000,10000,11000
"Congo, Rep.",COG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,4.1,4.6,4.9,5.1,5.1,5.1,5.1,5,4.8,4.7,4.5,4.4,4.2,4,3.9,3.8,3.6,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3
"Congo, Rep.",COG,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.2,60.2,61.1,61.9,62.6,63.3,63.9,64.5,65.1,65.7,66.2,66.7,67.1,67.4,67.7,67.8,67.9,67.9,67.8,67.6,67.3,67.1,67.1,67.3,67.6,67.9,68.3,68.7,69.1,69.4,69.7
Colombia,COL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,89.83252716,95.49167633,87.59370422,85.31991577,111.5685196,137.8760223,156.1521454,184.0044556,213.569458,209.4942627,210.6575623,208.4429932,244.4697876,272.8639526,289.6130676,307.3640137,318.611969,322.6315613,327.9687195,,
Colombia,COL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,33.8167305,34.01866913,29.89281654,26.57541847,39.74446106,56.40914536,64.47650909,88.37136078,114.4942703,105.9327698,124.1746521,131.0463867,160.8138123,173.8325043,172.5600891,135.5291596,131.1846619,141.7963715,145.6628876,,
Colombia,COL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,25.4491272,24.90193558,22.91945457,20.76104736,25.22247505,27.22987747,27.20326424,28.88030434,30.57853508,27.89937592,27.71212769,26.34729958,29.61198616,30.14256096,29.59565544,29.16895485,29.67050934,28.95903969,28.38554382,,
Colombia,COL,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,48.32779312,51.37796021,43.9110527,35.35905457,60.85940552,83.08021545,102.9410934,122.6376953,145.6416321,135.2698517,129.2548981,121.1684723,147.4361267,155.2757263,159.2812958,162.2865448,167.6492157,171.1587219,174.8217773,,
Colombia,COL,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,18.19260406,18.30326843,14.98538113,11.0136261,21.68016815,33.99056244,42.50522614,58.89889908,78.0782547,68.40048981,76.19086456,76.17760468,96.98444366,98.92097473,94.90455627,71.55866241,69.02755737,75.22415161,77.64473724,,
Colombia,COL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,13.69103336,13.39813805,11.48960781,8.60398102,13.75858498,16.40795898,17.93336868,19.24852371,20.85273552,18.01454735,17.00355721,15.31575489,17.85855293,17.15289879,16.27700996,15.40105057,15.61221027,15.36301041,15.1307478,,
Colombia,COL,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,263.094574,287.7994385,291.1743164,318.0004883,325.259613,363.6559143,413.7825623,450.1455994,484.4373779,541.0332642,549.029419,581.4816284,576.7628784,632.3807983,688.953064,746.3728027,755.2219238,791.4645996,827.4388428,,
Colombia,COL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,99.03982544,102.5278168,99.36811066,99.0506897,115.8684235,148.7823486,170.8542328,216.1903076,259.7061462,273.5786133,323.6320496,365.5726624,379.398346,402.8686829,410.4987793,329.1057739,310.9535828,347.8482361,367.4957886,,
Colombia,COL,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,14.87092209,15.26100349,14.86234951,15.59660625,15.76017475,16.83542633,16.05467033,16.26566696,17.68387222,17.73576355,17.34730721,17.32942963,16.72848892,16.98225021,17.19585037,18.04010773,19.09369278,19.41239929,19.61733055,,
Colombia,COL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,4.20017815,4.45982838,4.36780357,4.46871948,4.26406622,4.35741186,4.56695986,4.58606243,4.74562693,5.2679739,5.10725737,4.98383522,4.71287298,4.90206432,5.05892658,5.32889223,5.29663372,5.4549818,5.47120094,,
Colombia,COL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,74.53343964,75.05118561,76.1876297,77.37963104,73.53196716,71.82036591,72.08506775,70.65232086,69.36096191,72.0520401,72.22514343,73.49956512,69.86177826,69.85744476,70.40434265,70.83103943,70.32949066,71.04095459,71.61445618,,
Colombia,COL,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,0.06154001,0.17979178,3.41254902,7.64108896,5.50956488,4.80900717,4.08512497,2.97775674,0.42255172,0.36483884,0.47685158,1.21150482,4.34447908,0,0,0,0,0,0,,
Colombia,COL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,0.02316624,0.06405036,1.16458929,2.38004398,1.9626925,1.96750653,1.68678176,1.43011987,0.22652936,0.18448423,0.28108594,0.76166296,2.85782671,0,0,0,0,0,0,,
Colombia,COL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,0.01743399,0.04688537,0.89291531,1.85931981,1.24555624,0.94975668,0.71166968,0.46737194,0.06050029,0.04858737,0.0627301,0.15313482,0.52623546,0,0,0,0,0,0,,
Colombia,COL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,352.9886475,383.4709168,382.180603,410.9615173,442.3376465,506.3409119,574.0198364,637.1278076,698.4293823,750.892334,760.1638184,791.1361084,825.5771484,905.244751,978.5662231,1053.736938,1073.833862,1114.096191,1155.407471,,
Colombia,COL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,132.879715,136.6105347,130.4255219,128.0061493,157.5755768,207.1589966,237.0175171,305.9917908,374.4269714,379.6958618,448.0877686,497.3807068,543.0700073,576.7012329,583.0588989,464.6349793,442.1382446,489.6445923,513.1586914,,
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,5.63529348,5.94238234,5.73295689,5.77505875,5.79892826,6.06709814,6.33551502,6.49102831,6.84192705,7.31134653,7.07130146,6.78076839,6.74599648,7.01724052,7.18553209,7.52338552,7.53117037,7.67864275,7.63980007,,
Colombia,COL,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,6.136397272,,,,,,,,,,,3.109186888,,2.821177058,,,,,,2.229238272,,,,
